mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,param_selector__k,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.182989517847697,0.04121711936312457,0.17200136184692383,0.0058655408785654615,,sqrt,2,8,200,60,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 60}",0.5729213279690761,0.574322101967216,0.56974591527772,0.5723297817380041,0.0019144740551740361,63
4.31397541364034,0.058678035555301315,0.1894983450571696,0.009108698324179673,,sqrt,2,8,200,100,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 100}",0.5721815143926201,0.5744350516375057,0.574078812822967,0.5735651262843643,0.00098911169692067,55
4.722542762756348,0.0936511906921443,0.22450129191080728,0.0020173548655878946,,sqrt,2,8,300,60,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 8, 'model__n_estimators': 300, 'selector__k': 60}",0.5720321812385274,0.5738019289536238,0.570437658729629,0.5720905896405934,0.0013740784041406042,64
6.335091193517049,0.08039996080796735,0.2662070592244466,0.013063948780074705,,sqrt,2,8,300,100,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 8, 'model__n_estimators': 300, 'selector__k': 100}",0.5728332252131396,0.5752095875786661,0.5724523442184873,0.5734983856700976,0.001219952611631022,56
2.9565412998199463,0.050792794850331016,0.1458292007446289,0.005718455867301494,,sqrt,5,4,200,60,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 200, 'selector__k': 60}",0.5793522653931185,0.5816259241604523,0.5791773798916287,0.5800518564817331,0.001115321486552686,23
4.078453779220581,0.14293233284499396,0.18912911415100098,0.00625943616310496,,sqrt,5,4,200,100,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 200, 'selector__k': 100}",0.580939906009399,0.5852142027480668,0.5830775913565631,0.583077233371343,0.001744974354856732,3
4.408617893854777,0.02016254938241622,0.2171598275502523,0.008257871739184429,,sqrt,5,4,300,60,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 300, 'selector__k': 60}",0.5802131875394276,0.5831293600681724,0.579459059547443,0.5809338690516811,0.0015826797653967428,13
5.872291723887126,0.12102556284049627,0.21237794558207193,0.006532335450748794,,sqrt,5,4,300,100,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 300, 'selector__k': 100}",0.5816964730595283,0.5857217015809824,0.5829281969818765,0.5834487905407957,0.001684018884033651,1
3.0385360717773438,0.08096561652567402,0.1475373903910319,0.015208489401280499,,sqrt,5,8,200,60,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 60}",0.5793522653931185,0.5816259241604523,0.5791773798916287,0.5800518564817331,0.001115321486552686,23
4.029853343963623,0.09291676418797279,0.17349600791931152,0.012195899339050052,,sqrt,5,8,200,100,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 100}",0.580939906009399,0.5852142027480668,0.5830775913565631,0.583077233371343,0.001744974354856732,3
4.308075110117595,0.1459626604427942,0.18840972582499185,0.007562162171535422,,sqrt,5,8,300,60,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 300, 'selector__k': 60}",0.5802131875394276,0.5831293600681724,0.579459059547443,0.5809338690516811,0.0015826797653967428,13
5.81259298324585,0.10793431878941433,0.20642995834350586,0.0052780280115533075,,sqrt,5,8,300,100,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 300, 'selector__k': 100}",0.5816964730595283,0.5857217015809824,0.5829281969818765,0.5834487905407957,0.001684018884033651,1
7.176604668299357,0.2912963032704904,0.2144805590311686,0.005346260367851253,,0.5,2,4,200,60,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 200, 'selector__k': 60}",0.5405048606662943,0.5458164445370387,0.5396744226541148,0.5419985759524827,0.0027208451162244202,95
11.199791510899862,0.24312886171602896,0.23162357012430826,0.023617904559349895,,0.5,2,4,200,100,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 200, 'selector__k': 100}",0.544127863407751,0.5441354336834985,0.5399883013349687,0.5427505328087393,0.0019531950514112104,93
10.687795082728067,0.4584769813773652,0.28391631444295246,0.02414263147716928,,0.5,2,4,300,60,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 300, 'selector__k': 60}",0.5407721915556175,0.5450857799852917,0.5391904849699034,0.5416828188369376,0.002491392831828393,96
16.862348556518555,0.5097043784653028,0.32078075408935547,0.011288824666688112,,0.5,2,4,300,100,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 300, 'selector__k': 100}",0.5435622970523647,0.5433930914496529,0.5409418098033748,0.5426323994351309,0.0011974215663243222,94
7.160931507746379,0.26282193413283955,0.19853925704956055,0.010985673604766506,,0.5,2,8,200,60,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 60}",0.549868991209352,0.5551791160087216,0.5492192936434421,0.5514224669538386,0.0026695612402231365,92
11.31910745302836,0.2618853301306191,0.20981963475545248,0.014150282335453561,,0.5,2,8,200,100,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 100}",0.5577159603371347,0.5597146828932595,0.5508182256196479,0.5560829562833474,0.00381110348718616,89
10.490883588790894,0.4534605576702289,0.24670124053955078,0.00326602375682172,,0.5,2,8,300,60,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 8, 'model__n_estimators': 300, 'selector__k': 60}",0.5497278621895085,0.5559017430071856,0.5504332664510518,0.5520209572159153,0.002759199468607394,91
16.50478498140971,0.42801856829760626,0.27053213119506836,0.009718015104359101,,0.5,2,8,300,100,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 8, 'model__n_estimators': 300, 'selector__k': 100}",0.5557326884171147,0.5576469365223482,0.5512381255302017,0.5548725834898882,0.002686143449587649,90
6.750751336415608,0.2803186436648274,0.17656167348225912,0.0040287067379582014,,0.5,5,4,200,60,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 200, 'selector__k': 60}",0.564104941519908,0.5709329886019056,0.5630709821195337,0.566036304080449,0.0034881138635284733,81
10.795455773671469,0.25616347128101413,0.18525377909342447,0.010100847311757128,,0.5,5,4,200,100,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 200, 'selector__k': 100}",0.5702180869071412,0.5698255040565093,0.5661954299401682,0.5687463403012729,0.0018108723637050173,73
10.105204343795776,0.3733665454187427,0.2295067310333252,0.010189094959418972,,0.5,5,4,300,60,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 300, 'selector__k': 60}",0.5641985427170089,0.5721128469965867,0.5626541073909253,0.5663218323681737,0.004143123454511475,79
16.01531473795573,0.48397602586131383,0.2537659804026286,0.010745635368414715,,0.5,5,4,300,100,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 300, 'selector__k': 100}",0.5704133336724018,0.5710865666891979,0.5655327442569162,0.5690108815395053,0.0024747242123959435,71
6.750555117925008,0.3050435925057239,0.17114893595377603,0.006916595987906744,,0.5,5,8,200,60,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 60}",0.564104941519908,0.5709329886019056,0.5630709821195337,0.566036304080449,0.0034881138635284733,81
10.775076945622763,0.26306563688185924,0.18683616320292154,0.0034377524920528317,,0.5,5,8,200,100,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 100}",0.5702180869071412,0.5698255040565093,0.5661954299401682,0.5687463403012729,0.0018108723637050173,73
9.999563614527384,0.49821918404315696,0.22707811991373697,0.005020060868676537,,0.5,5,8,300,60,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 300, 'selector__k': 60}",0.5641985427170089,0.5721128469965867,0.5626541073909253,0.5663218323681737,0.004143123454511475,79
16.1604061126709,0.5526640695290977,0.26363515853881836,0.025461144387529448,,0.5,5,8,300,100,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 300, 'selector__k': 100}",0.5704133336724018,0.5710865666891979,0.5655327442569162,0.5690108815395053,0.0024747242123959435,71
